gene,std
Rpl12,1.7462522720038296
Fam102a,1.7461556724326766
1700088E04Rik,1.7460979729660246
Gpr155,1.7460787218149023
Ppat,1.7460321250120758
Myo19,1.7459318556135102
Gm17435,1.7459206645729655
Dancr,1.7458547323669484
Lonrf1,1.7458424581934944
Flt3,1.7458351050362575
Chac2,1.7458274497239596
Sstr2,1.7458053220142766
Rnf185,1.7457736838802078
Acad10,1.745768386279035
Fkbp1b,1.7456997918246133
Ctxn1,1.7456939127006863
Gm11638,1.7456509827192523
Ppm1k,1.7456327872310777
Ldha,1.7456061737847037
Zfp105,1.7455272266546302
Mpp2,1.7455021738199101
Poc5,1.7454665715564948
Mmd,1.7454657290914888
Fam136a,1.7454601894837556
Tmem60,1.7454561184693786
Eif2s3x,1.7454502841164012
Ctxn2,1.7454016760876288
C330007P06Rik,1.7453979110028777
Pcnt,1.7453860013873708
Arl4c,1.7452657454896112
Aldh6a1,1.7452455332698358
Endod1,1.7452336175155736
B3gntl1,1.7451951420793703
Gtf2b,1.74518130053517
Fbxo30,1.7451171425123884
Vrk1,1.745109148057824
Wdr92,1.7451065162062525
B3galt2,1.745034752013572
Slc8a2,1.7450041280923683
Lysmd3,1.744976609379778
Anapc16,1.7449458187579183
2810405F17Rik,1.7448892322825613
Slc35a5,1.7448848859759232
Gm16226,1.7447875300732953
Gatad2a,1.7447789257166793
Rtn4ip1,1.7447699458525248
Cdk19,1.744706972349712
Ncstn,1.744618003827497
Naf1,1.7445933904463895
Nsdhl,1.744592644817811
Cmc1,1.7445870897167863
Itfg2,1.7445805516600057
Guk1,1.744564451584848
Snhg4,1.7445615656084683
Mthfd1,1.7443768948298917
Gm48321,1.7443582978135734
Odc1,1.7443470039986628
Rpl38,1.7442941834392194
Eed,1.7442766791532103
Trpm4,1.7442435171064878
Esd,1.7442262619764413
Rad9b,1.7441902103307623
P2ry14,1.744134959939914
Gsr,1.7441327716161779
Gm50240,1.7441245653029327
Rpl28,1.7441154683064826
Rab39b,1.7441144946173932
Kif17,1.7440898752163307
Yipf1,1.7440713452421306
Rps19,1.744049402570298
Slc25a53,1.7440235440175538
Tsacc,1.7440229377795347
Srfbp1,1.7440164959176088
Has1,1.7439846865374922
Cx3cl1,1.743939333005979
Eef1b2,1.7438511953161941
Edem1,1.7438476779785481
Gatb,1.7438298637111174
Srp19,1.7437991880156178
Tmem18,1.7437860425797125
Gm26910,1.7437136558951312
Bahcc1,1.7436949910736947
Tmem170,1.7436845018879268
Ttyh1,1.7436541871977438
Nphp1,1.7436181133981083
Nolc1,1.743617334362807
Dtwd1,1.7435945424936463
Pcbp1,1.7435816582762522
Dnajb12,1.7435146761403664
Mitf,1.7435099431222174
Ube2ql1,1.7434598888176263
Sh3gl3,1.7433842377171558
Cage1,1.7433599143542335
Gm2516,1.7433244800556424
Khdrbs3,1.7432978347238033
Dock6,1.7432504214747642
Mal2,1.7431637632130152
Gm28375,1.7431532869435153
Btg1,1.7430762786202698
Nuak1,1.7430314787639392
Coprs,1.7430040061017256
Ccdc74a,1.7430034788901232
Edem2,1.742966648265736
Fbxo4,1.7429427624109817
Acad8,1.7429321910684885
Mturn,1.7429203404188747
Lancl2,1.7429015672032706
Riox2,1.7428188080453857
2510039O18Rik,1.7427967965847635
H3f3a,1.7427934591615397
Rnf19b,1.742791864104372
Ppp1r8,1.7427206543942544
Lpcat1,1.7426398751144843
Tmem168,1.7426081467599226
Adamts18,1.7425977380332092
Vma21,1.7425669686397005
Gabpb2,1.7425398027856849
Pgr15l,1.7425112836913366
Slc25a17,1.7424350181049117
Gpkow,1.7424171602491791
Nipal3,1.7423789233950977
Znrf3,1.742367900350347
4930453N24Rik,1.7423560631115538
Aar2,1.7422596519742846
Carnmt1,1.7422320326452796
Dhtkd1,1.7422265404480584
Pyroxd1,1.742219613807303
Psmc3,1.7421266794447354
St3gal5,1.7421177877470295
Filip1,1.7420931971996492
Lrrc51,1.742089712022587
Dhrs13,1.7420658976785874
4930488L21Rik,1.7420632919835015
Bex3,1.742054384057541
Zfp239,1.7420389414075201
Glt1d1,1.7420178343568624
Sytl2,1.7420041983774814
Gm15283,1.741987877500058
Nupl2,1.7419761137150034
Pfdn5,1.74196941286562
Ttll4,1.7419592075250074
Kctd9,1.7419433257450487
Gstcd,1.741932413594645
Tmcc2,1.7418295029714324
Washc3,1.741798313488148
Uap1,1.7417845967202155
Topors,1.7416890848061217
Manea,1.7416581453591824
Otud6b,1.7415935351420433
Mrps21,1.7415125833980434
Arsk,1.7415050623075061
3300002I08Rik,1.7414780324319474
Gle1,1.7414360916345843
Fam98b,1.7414324971579955
Rnft1,1.741431647421928
Tmbim4,1.7414273398290745
Fam71d,1.7414129572987413
Zbed4,1.7413821656200004
Elac1,1.7413542283079313
Tex9,1.7413474298746896
Tarbp1,1.741308968897403
Mterf2,1.7412568644402755
Snta1,1.7412243672297336
Bcs1l,1.7412233917191022
Gpam,1.7411841757675361
Herpud1,1.7411565557541124
Tmem59l,1.74113757450147
Fbxo7,1.741075707239346
Dtx4,1.7409861504683963
Peli3,1.740984668437216
Zfp90,1.7409764614579772
Zfp951,1.740971322039974
Gm13883,1.740967560172439
Sp1,1.7409085646981444
Tcaim,1.7408259385371945
Ivns1abp,1.740745203845267
Rps10,1.740702265915845
Cetn4,1.7406703377711725
Dmac2l,1.7406004128371098
Efhc2,1.7405907275878214
Atg14,1.7404658599867209
Mdm1,1.7404225040241994
Golph3l,1.7404111751259486
Ccdc92b,1.7403856559920226
Cbll1,1.7403408413882158
St6gal2,1.7401319394082408
Zfp956,1.740127591491535
B230334C09Rik,1.7400355442125304
Snx5,1.740031988256097
Klhl9,1.7400248056881351
A730081D07Rik,1.7400159669428972
Znfx1,1.7399687729130087
Kremen1,1.7399349663745183
Hgsnat,1.7399169933742042
Pgd,1.7398976845816183
Tmem229b,1.7398964310248024
Zfp30,1.7398937373820578
Ints7,1.7398743845853404
Gart,1.7398726760564238
Tceal5,1.7398618786282323
Cpne7,1.7397916588740947
Lbh,1.7396476838756918
4930579K19Rik,1.7396310702122966
Vps36,1.7395107990899716
Tnfrsf21,1.7394327033657133
Rpap3,1.7393934450828406
Cnot8,1.7393878487160364
2410004B18Rik,1.7393810558540286
Denr,1.7393650296564307
Bphl,1.7393548416167537
Zbtb5,1.7393354094948257
Sumf2,1.739317327953588
Lamtor1,1.7392767357744956
Pex2,1.7392653237604014
M6pr,1.7392502827452112
Coq10b,1.739224470796372
Glul,1.7392137609339926
Stn1,1.7391020821310055
Sycp3,1.7390920080114147
Ap3m2,1.739066770075
Taf11,1.739036380846887
Rsph10b,1.7389862797711506
Ppp2r3c,1.7389367636985733
Tm2d3,1.7389136301120727
Mettl27,1.738905435474954
Cebpz,1.738898585782239
Rpl36a,1.7388879191192639
B3gat2,1.7388807700771631
Dexi,1.7388430121032905
Rwdd4a,1.7388316741926793
Rnpep,1.7388144499361258
Ppil3,1.738771833620061
Nectin2,1.738720238168993
Zfp952,1.738717818683906
Rpl37,1.7387013458261016
Aldoc,1.7386916593149064
Zscan21,1.7386597677785665
Impa1,1.738636655628772
Ntng2,1.738579072287609
Zbtb8os,1.7385532475410457
Scn9a,1.7385077310461083
Zdhhc18,1.7385076779120674
Angpt2,1.7384469576015669
Smdt1,1.738380618728636
Zfp641,1.7383782072213665
5730455P16Rik,1.7383452654461864
Htatsf1,1.7383349924476243
Rpl29,1.7383198006267209
Nsa2,1.7383167406612063
Elp5,1.738268218383033
Rsph3b,1.7382513348608333
Actr6,1.7382122130684694
Snrpb,1.738139428802045
Gm14532,1.7381253128529448
Tmem209,1.7380724785385617
Ttc33,1.73805707862002
Armcx4,1.7380200072961334
Tspan33,1.7379798946371898
Ikbkg,1.73797596024289
Adamts10,1.7379757391669868
Egln1,1.7379589863719593
2810403D21Rik,1.7379579692214233
Dnhd1,1.737920875905024
Nfu1,1.7379082164289212
Snx18,1.737903232018
Actl6a,1.7378894071344009
Tprkb,1.7378708338372915
Rad21,1.7378652355682913
Ndufb3,1.7378643937452203
Marcks,1.7378440691008197
Rsph14,1.7377653761422691
Wdyhv1,1.737740291757782
Tpm4,1.7377386629510834
Rpl34,1.7377282123223812
Abca7,1.7377215682132987
Entpd5,1.7377084336308914
Kcna1,1.7376951180581481
Patz1,1.7376704377907826
Parp16,1.7376364752203066
Bri3,1.737627891656413
Sav1,1.737583646145411
Scrn3,1.7375711510954674
Parva,1.7375334983951214
Ppp1r11,1.7374758291761605
Mlh1,1.7374672500800221
Bivm,1.7374629899692644
Smad5,1.737451943660479
Lrrc40,1.7374220502201227
Gzf1,1.737393584022884
Gm45352,1.7373788698998058
Ttbk2,1.7373246093153594
Gm16351,1.737322361534782
Bdh1,1.7372481473668906
Arl6,1.7372440622847334
Zfp974,1.7372409245565927
Gm48383,1.7372296068282873
Nrbf2,1.7372260186146753
Casp9,1.7371940867371245
Mrpl42,1.7371283208559456
Rilpl1,1.7371087299350394
Adal,1.7370919702663241
Ypel5,1.7370425624876147
Fundc1,1.7370260552763475
Gm16066,1.7369121717728933
Arpc5l,1.7368967440983154
Anapc11,1.7368745870347893
Rps29,1.7368670625246434
Nup35,1.7368339300770144
Drc1,1.736820326180238
Rbks,1.7368173459997671
Gm16794,1.7367989608903736
Agfg2,1.7366668177688263
Akr1e1,1.7366286983316805
Abraxas2,1.736627970246787
Gm14858,1.7365823300440386
Ipo5,1.7365789070412667
Gpx3,1.736554672847413
Msantd4,1.7365002347439114
Mrps35,1.7364948149301307
Plekha3,1.736490930801167
Stambp,1.7364409002537748
Zfyve19,1.7364192268252638
Catsper2,1.7364152573700202
Rps5,1.7364025127433127
Ccs,1.7363800796248647
Grip1os1,1.7363787807345146
Mycbpap,1.7363785394080606
Pdap1,1.736374767901776
Grsf1,1.7363648386787154
Nkap,1.73636335594943
Dcaf12,1.736357365157956
Rpl32,1.7363505808642992
C130026L21Rik,1.7363469792085562
Gm27032,1.7363138153111122
Hic2,1.7362763311680556
Pgrmc2,1.7361600801102222
Zfp811,1.736130510655087
Chchd10,1.73611406226384
Trnt1,1.7360964107693702
St3gal2,1.736041439248461
Ubtf,1.7359937456692827
Unc5a,1.735988356536112
Cldn12,1.7359719372328353
Rgs2,1.7359631318931772
Stat2,1.7359070374554306
Arl2,1.7358507835760206
Elovl4,1.7357952600272308
Cbx7,1.7357706107644155
Exosc1,1.7357459056273554
Srp9,1.7356590478331293
Gm7072,1.735627850695206
Polr3f,1.7355512854292734
Thap4,1.7355256977907898
Pfdn4,1.7355171897979877
Abcb9,1.7355123703323896
Gpatch11,1.7354988494862542
Thap3,1.7354315269998504
Gm14966,1.7354177091152971
Nptxr,1.7353976515588214
1600020E01Rik,1.7353913835876558
Cntn2,1.7353747692823798
Slc45a4,1.7353594080670034
Pate2,1.7353457099373815
Gm9828,1.7353301897533826
Uevld,1.7353275950371099
Zfp931,1.735322088842471
Ndufb4,1.7351903179066335
Pmvk,1.7351187752255433
Fscn1,1.7351173592303364
Scyl3,1.7351005428111472
A430090L17Rik,1.7350791680462976
Prim2,1.73507185762529
Bckdha,1.7350421166712575
Rpl7,1.7350362365086074
Pan2,1.7349951441714553
Rab11fip5,1.734957439698942
Polr1d,1.7349364007811783
Cox11,1.7349261249895218
Mrpl21,1.7348465924958874
Cox5b,1.7348144456479189
Zdhhc8,1.7347997163569167
Slc12a2,1.7347850755376624
Mxd4,1.7347831270032572
Gm42372,1.734758687352431
Gm17092,1.734724344476862
Ddrgk1,1.7347208468040154
Slc36a4,1.7347206307037422
Slc36a1,1.7346866479147895
Matk,1.7346512103007818
Zbtb26,1.7346169289357354
Utp14a,1.7346106237155188
Lgi2,1.7346020316631188
Gm42984,1.7345929195477248
Utp11,1.7345922125908724
Sirpa,1.7345574659922778
Csf1,1.7343726581781458
Rsph3a,1.7343374592971617
Gm15614,1.734310484781078
2610044O15Rik8,1.734290436540867
Chst12,1.7342664233938554
Kdm3a,1.734185096717989
Fahd1,1.7341436618407429
Ncbp3,1.734138376049047
Lrrc42,1.7341253064006947
Zswim9,1.7341170420063603
Ndufb8,1.7341123189390921
Nudt21,1.7341101188309493
Alg2,1.734077716677103
Rragd,1.7340679598818631
Prelid3a,1.7340175181417743
Dnajb11,1.7340152651971528
Lmnb1,1.7340018382901834
Pik3c2b,1.7339916637642403
Rpl36,1.7339788174602957
Gm20033,1.7339661254859065
Gm30054,1.733911933495416
Hpcal4,1.733911721632731
Gm13844,1.733870815032831
Rap2a,1.73386793194642
Slc39a9,1.7338585881971529
Paip2b,1.733825323019743
Arhgdig,1.7338198467476669
Vps26b,1.7337994170101116
Arpc3,1.7337986446777003
Ndufs5,1.7337885811403861
Wdr34,1.7337392325338767
Gm8098,1.733722551990075
4932443L11Rik,1.7336566339937767
Erlin2,1.733635905454732
Noc3l,1.7335927859949842
Gm17494,1.733586569561268
Slc22a5,1.7335758157977519
Trpc5,1.7335541918730448
Ndufa8,1.7335340995667952
Rnasek,1.7334948318923094
Nudc,1.733473275997905
Hmox2,1.7334541077723633
Phf1,1.7334028539069513
Ralb,1.7333930476634476
Gnpda1,1.7333546216056106
Strip1,1.733353041254971
Pigg,1.7333470764298944
Pitrm1,1.7333217015457147
Tmed7,1.7333168125418212
4930430F08Rik,1.733316595607349
Dynlt1a,1.7332791016746378
Akt2,1.7332268080658912
Bcar3,1.7332241248729003
Coq8b,1.7332054383854876
Caprin2,1.7332050165974577
Ccdc157,1.7331500105640858
Cntnap1,1.7331477739788894
Phykpl,1.733117544459466
Wars,1.7331147227421857
Nrip1,1.7329580634428239
Sf3a1,1.7329477107845603
Adpgk,1.732946534203243
Coro6,1.7329422935699879
Gpx4,1.7329380578172642
Camk1g,1.732937436071124
Ndufv3,1.732910126483126
Prkx,1.7328794388612199
Cct2,1.7328629423233666
Klhl11,1.7328605996756474
4931428F04Rik,1.7328464632675211
Mrpl37,1.7328308066993923
Hmgn1,1.7328294966545303
Map1lc3b,1.7328245740784582
Gm47283,1.7327984437961241
Mtmr10,1.73277286489992
Kcnk3,1.7327507144671355
Dnttip2,1.7327195304465124
F8,1.7327057359304219
Nlgn3,1.7326916272542798
Mapk6,1.7326780143962677
Trim41,1.7326743381507157
Hcfc1,1.7326668513857484
Tsen15,1.7326460097222123
3830406C13Rik,1.7326443683265649
Dnajc27,1.7326222543982084
Ldlrad3,1.7325925944745932
Slc20a2,1.7325764354224482
Mtss2,1.732541983586308
Ssbp4,1.7325290289443849
Kmt5a,1.7324823075852478
Gss,1.7323844115433396
Zfp74,1.7323154338370406
Gpr19,1.732313782914379
Camk2n1,1.7323002714497249
Phf10,1.7322721388729356
Nudcd2,1.7322483655771155
1810030O07Rik,1.7322410275830682
Txndc12,1.7322051540107204
Gyg,1.7321998496664581
Efcab7,1.7321841674666012
2510002D24Rik,1.73218193368219
Slc6a11,1.7320803199995767
Sap18,1.7320743432556174
Zfp458,1.7320717336253864
Tmem138,1.7320172196067347
Asb8,1.7320017940676962
Rpl7a,1.7319830698251555
Mon1a,1.7319632217189234
Ganc,1.7319353143699523
Nenf,1.731921897556477
Letm1,1.7318844207121655
Ebpl,1.7318788398149938
Adprhl2,1.731874991991379
Polr2b,1.7318376097677772
Ttc9c,1.7317240444738318
Mitd1,1.7317211606485616
Galns,1.731699307714382
Plekha8,1.7316987197483231
1500015A07Rik,1.7316702109284863
Park7,1.7316614210671366
Psen2,1.7316408105359935
Gabpa,1.7316219676568447
Nfe2l2,1.7315728274402915
Slc30a6,1.7315633559694623
Ppp1r7,1.7315280169151364
Abcg1,1.7315245332588158
Ecsit,1.7315114832296634
Psmc4,1.7314630631181827
Wdr73,1.7314545358015176
Mrpl58,1.7314347479121484
Sgcb,1.731405688219501
Cdkn2aip,1.7313945118816532
Wdr25,1.7313876802795265
Snu13,1.7313873174530825
Katnal1,1.7313472017854235
A230087F16Rik,1.731338837787524
Trib2,1.7313263076593974
Ccdc25,1.7313058583738472
Zfp68,1.7312858918964498
Adgrb2,1.7312434674731492
Mcmdc2,1.7312262722864762
Orc1,1.731220951029451
Elob,1.7311906039464275
Ttll1,1.7311861368243586
Pon2,1.7311854960751354
Zfp655,1.7311842234124601
Cgref1,1.7311329237405042
Pum3,1.7311233768476708
Tgfb2,1.731119231151195
Ssh3,1.731058448539556
2810001G20Rik,1.7309865827835649
Abitram,1.730961646172826
Rint1,1.7309587539767288
Panct2,1.7309541282482999
Dlgap3,1.7309319151067322
Ints14,1.7308321841766343
Rnf139,1.7308108577655554
Neu1,1.7307731277586158
0610040B10Rik,1.7307362986880488
Smim17,1.7307108616465945
Rell2,1.730699268102202
Smim4,1.730693750390004
Ttc39a,1.7306794567168198
Gm11508,1.7306271397821706
Tmem183a,1.7306265285351723
Gm26843,1.7306168044546
Adam17,1.730604811798864
Zfp955b,1.7305889709068487
Dnajc2,1.730585153170229
Traf3ip1,1.730583220475089
Gpatch4,1.7305631682013818
Tmem11,1.7305568674550276
Erg28,1.7304991829894523
Scn1b,1.7304945176846744
Rtraf,1.7304777387679948
Osbpl5,1.7304620660171384
Fh1,1.730364202657576
E2f6,1.7302905587019886
Tmco1,1.7302702365663536
Qpct,1.7302679623852744
Prr3,1.730231537880704
Tdg,1.730183980842089
Slc29a4,1.730167609988277
Chtop,1.7300584242749968
Stk24,1.7300562385329645
Zfp568,1.7299764341756292
Selenos,1.729903344083938
Fgd1,1.7298941316995184
Gm16093,1.7298869785823814
Nup37,1.7298810059813325
1700085D07Rik,1.7298511132993435
Meis1,1.7298449060221384
Svip,1.7298447341342762
A230056P14Rik,1.7298214133439909
Bbs12,1.7298037921807314
Pomgnt1,1.729797199397089
Uvssa,1.7297578609637072
Zfp335os,1.729705117238297
Adam32,1.729595203461921
Scn2b,1.7295933729512476
Trmt10b,1.7295913151599358
Mmadhc,1.7295833615135756
Rcbtb2,1.7295757708997053
Abcb1b,1.729567108893537
Psma4,1.729547514837004
B230369F24Rik,1.7295430728518997
Tdp2,1.7295314536617943
Sinhcaf,1.7294059137963318
Nckap5l,1.7293997334933002
Zdhhc5,1.7293554463943042
Tppp,1.7293503115639477
Gpalpp1,1.7293086603950654
Sptssa,1.7293049027147072
Agrp,1.7292910580909544
Aste1,1.7292780646217687
Sft2d3,1.729250163306762
Ncbp2,1.729241241790882
C230013L11Rik,1.7291681525190077
Rps21,1.7291670410089288
Arhgef15,1.7291593948081632
Arpc5,1.729110231976872
Siae,1.7290774881337603
Eif1b,1.7290576217035454
Tmem219,1.729048813733669
Atp5g2,1.7290463055594658
Rps6kl1,1.7290388841030153
Kdelr2,1.7289884932487491
Mrpl48,1.7289837926753449
4933424G05Rik,1.7289804538408504
Pofut1,1.7289562977996134
Nefl,1.7289161484091662
Dusp15,1.7288332065964394
Gm10419,1.7288302801619069
Gm44899,1.728801662789778
Arhgef4,1.7287839191072878
Gm19461,1.7286558840188273
Commd3,1.7286461498536034
Rcn1,1.7286404125339876
Parp1,1.7285819534656433
4930570B17Rik,1.7285674148966717
Nop10,1.7285597370668622
Rbm8a,1.7285055199228687
Fastkd2,1.7284990084224054
Nras,1.7284585549827163
Prdx2,1.7284546865350172
Ssr3,1.7284468236850057
Mier3,1.7284121634059058
Aldh3a2,1.728406873810827
Gabarap,1.7283927902454548
Prr13,1.728372542838542
Stk35,1.7283489308073914
A330074K22Rik,1.7283395983829288
Knop1,1.7283104278282073
Zfp442,1.7282957683081914
Idh2,1.7282948029516332
Fsd1,1.7282767197320248
Zfp251,1.7282726523323595
Gm17545,1.7282509667190884
Fcho1,1.7282064128812529
Rsf1os1,1.7282030280123302
Tmem208,1.7281373412323908
Wdr77,1.7281322428724104
Zfp2,1.7281261599951183
Gskip,1.7281011022637722
Prdm15,1.7280990211830989
Pik3cd,1.7280709492503017
Hsf5,1.7280658419099988
Arl6ip6,1.728047180504825
Tmem263,1.7280232456623457
Dnajc21,1.7280032476040763
Cog7,1.7279999553589418
Tfb2m,1.7279968103679955
Gipc2,1.7279890921716095
Lsm1,1.727974293262543
Brap,1.7279365367811739
Gnpnat1,1.7279023281743235
Slc39a14,1.727900338437635
Cog8,1.7278962054201337
Pskh1,1.7278865014949385
Gm15336,1.727878866344002
Mto1,1.7278221989530156
Gin1,1.7277995646759143
Fkbp4,1.7277592534566446
Golga7,1.7277036256605087
Marc2,1.7276965322956797
Gtf2a1,1.727691875668547
Fam199x,1.7276382776804322
Rpl35a,1.7276094070232269
Cebpg,1.7275581648809293
Dhps,1.7275471722476146
Cox18,1.7275437263925113
Sumf1,1.7275326551149919
Ankrd13b,1.727501112269629
Hint3,1.727491144168086
Hs3st4,1.7274814731139119
Ikzf4,1.7274811727861803
Mtcp1,1.727443399409768
Atpsckmt,1.7274396879379046
Gm17018,1.7274362471391598
Bhlhb9,1.7274341831675257
Atp6v1g2,1.7274145527812113
Cep63,1.727389931377755
4921524J17Rik,1.7273342088303125
Mtmr14,1.72731804793
Hmgxb4,1.727315422599145
Jade2,1.7272859033187091
Kdm6b,1.72726337598068
Ddx21,1.7272389939178079
Gm26936,1.7272343997916577
Orai2,1.7272299166042766
Atp5g1,1.727224441354339
D330023K18Rik,1.727211815518711
Iffo2,1.727174458558203
Apopt1,1.7271324191219766
Uqcrc1,1.7270874407659313
Larp6,1.7270548445333351
Psg16,1.7270421465020314
Vamp7,1.727035276214794
Ifnar1,1.7270122440140823
1700086O06Rik,1.7269787995975159
Tada3,1.7269757179712628
Alg6,1.7269611785258445
Snap29,1.7269470646370688
Zfp667,1.7269468799264542
Cherp,1.7268788751539914
Gm16541,1.7268659814684775
Lrguk,1.7268515051043496
9430091E24Rik,1.7268436236827465
Nlrc3,1.7268336793712598
Zbtb7a,1.7268034087568234
Tmem50b,1.7267834226341385
Prr7,1.7267367409830314
Slc7a6os,1.7267326793798485
Zfp420,1.7267114637986463
Zfp267,1.7267011251179656
Pdxk,1.7266676447198208
Isca1,1.726596391722871
Lin7c,1.726594585409609
Zfp14,1.7265908799993197
Vipr2,1.7265821994016535
Gps2,1.7265731810767133
Ntmt1,1.7265225966312119
Mta1,1.7264101644058192
Atp6v1g1,1.7263963470621928
Cox17,1.7263677117336387
Dek,1.7263580169993296
4930512B01Rik,1.7263506597765335
Rabggtb,1.726341207377831
Aasdh,1.726308066037558
Cotl1,1.7262550561840422
Rbm7,1.7261354701598421
Rpap2,1.7261156331260301
Zfp282,1.726082593378523
Med24,1.7260593816145275
Pms2,1.7260481959681098
Polr3c,1.7260352424292709
Rps16,1.7260310780376291
Rhbdd3,1.7259954051175097
Coq5,1.7259817266196853
Rexo4,1.7259701802693688
8430429K09Rik,1.725967191740843
Oxa1l,1.7259618546320872
Gm42609,1.7259537963099592
Ubfd1,1.7259425425617831
Cul4b,1.72591108357009
Ipcef1,1.7259065136696803
Pop1,1.7258871391460628
Coq9,1.7258742117193777
AU041133,1.7258478313773644
Naa60,1.725839912919933
2900009J06Rik,1.7258311907596786
Ckmt1,1.725829183105209
Zbtb10,1.7258281645236473
Gm48747,1.7258205182075135
Zc3h4,1.7257991440638012
Gnpda2,1.7257858766414678
Traf3ip2,1.7257630877173034
Qtrt1,1.7257626102254326
Dynlrb1,1.7257436561793031
Rfesd,1.7257334234279404
Cdk5rap1,1.7256997918733803
Slc35a2,1.7256542544860853
Rab23,1.7256482853642976
Prcc,1.725634117827003
Slitrk5,1.7256244778889962
Nasp,1.7255962772459221
Pa2g4,1.7255548139259502
Syap1,1.7255123561550265
Utp25,1.7255105582669215
Aasdhppt,1.725494228487122
Megf10,1.725483721024879
Dcps,1.7254537492958362
B230216N24Rik,1.7253722273590808
Atraid,1.7253683092788272
Hps1,1.7253492418042906
Cep89,1.725344020692126
Ddx31,1.725341592874097
Psmd2,1.7253396610400455
Plod2,1.7252851035555299
Akirin1,1.7252829106310483
Api5,1.7252316352425254
Dynlt1c,1.7251789756021323
Slc19a2,1.7251569954958241
Ints11,1.7251503483264865
Rcl1,1.7251414668472869
Tagln3,1.7251197783799146
Cript,1.7251194649709294
Ngrn,1.7251127444876828
Borcs5,1.7251102199639257
Rps17,1.7251051615284134
Commd7,1.7251023689447151
Snrnp200,1.7250949167814942
Tspyl5,1.725089928871227
Dtymk,1.7250894147508116
F13a1,1.7250887684893121
Elk4,1.725087676512331
Pja1,1.7250793267991336
Mrps26,1.725066071420874
Gm47027,1.7250627593310734
Ythdf2,1.7250382463913962
Polk,1.7250259803882506
Zfp512b,1.7250228335813012
Prrg3,1.7250119079884676
Jph3,1.7250062164413766
Rrp1b,1.7249998838791425
Emc1,1.7249826330024638
Pik3r1,1.7249290036799776
E2f5,1.7249233427335904
Pdcd5,1.724882054847122
Klhl13,1.7248708083576247
Rab3a,1.724807571808639
Morn4,1.724796786226926
Pck2,1.7247715655119942
Parp11,1.7247597902992842
Abcb8,1.7247489426002143
Rab10os,1.724743475811064
Acr,1.7247338403390755
Macrod2os1,1.7246884793391128
Sigmar1,1.724659320365059
Dis3,1.7246447261410212
Trub1,1.724630135936902
AI597479,1.724623233446584
Grk6,1.7246162885444616
Pianp,1.7245900419507176
Rtbdn,1.724578476726912
Skp2,1.724555378413786
Sri,1.7245504131405756
Asphd1,1.7245403716034655
Pef1,1.724484548589811
Srl,1.7244794916093988
Zbtb25,1.724465835520443
Trmt6,1.724452569452553
Mrnip,1.724403937309982
Atp5d,1.724373643722638
Entpd7,1.7243590113240772
Btf3,1.7243376152743575
2210016L21Rik,1.7242973683322274
Wbp2,1.7242395886453779
Rbm18,1.724214775167974
Kcnj9,1.724205167968072
Fis1,1.7241965396936454
Zbtb37,1.7241934218298585
Nme1,1.7241311140062536
Cox7a2,1.7241090691899799
Wipi1,1.7240960827881173
Mtrf1l,1.724066095534869
Abhd14b,1.7240605652887828
Lyrm9,1.7240073308169854
Cyhr1,1.7239029381550302
Colgalt1,1.723893529985589
Tmem68,1.7238713367976812
Naa30,1.7238676463509488
Zmat5,1.7238672091309406
Czib,1.7238419629226578
Slc29a1,1.723840104394855
Mesd,1.7238270787514822
Fbxo44,1.7238229860537295
Ivd,1.7238217619271141
Rrn3,1.7238182432612996
Cpne2,1.7238137916088905
Ebna1bp2,1.723724861615138
Zfp24,1.7237182282124541
Gm46367,1.7236495308134503
Tab3,1.7236357546153098
Ubl7,1.7235809907128246
Kbtbd2,1.7235694718444035
Zfand1,1.7235593192835288
Parvb,1.723530802874127
Mlec,1.723527190738081
Vps37c,1.7234729714668364
Slc35f6,1.7234724649162532
Cxxc5,1.7234060471258477
Bhlhe41,1.7233984033949343
Gm15564,1.7233310598129012
Sfxn3,1.723311591952178
Pebp1,1.7233053885494478
Grpel2,1.723300135000236
Fam234b,1.7232729764793857
Zfp142,1.7232723998236172
Npr2,1.7232478762518184
Eif2ak3,1.7232367441563226
Zfp37,1.7232207477424912
B230217C12Rik,1.7232166189535068
Snrnp40,1.7231798766945265
Atp5o,1.7231618992702946
Tmem201,1.7231551018933364
Mtf1,1.7231339652374569
Map3k5,1.723122190115031
Adnp2,1.7231094152978905
Dmac2,1.7231062636819483
Gm16183,1.723104174296977
Os9,1.7231006759874015
Gm41361,1.7230900737045205
Apip,1.723042284779501
Cnih4,1.723007829113258
6530409C15Rik,1.7230064138657781
Rundc1,1.722993789112197
Rac3,1.7229745367132816
Tctn2,1.7229622024675342
Cnih1,1.722960848954733
Zfp598,1.7229048032710106
Polr2m,1.7228843366303692
Snhg3,1.722866456755248
Lhfpl5,1.7228305720794739
Tmem25,1.7228256935751889
Atg2a,1.7228204376728153
Cfap206,1.7228179786006055
Vstm5,1.7228027709783609
Smpdl3a,1.7227868568646256
Fam192a,1.7227817728784403
4930568G15Rik,1.7226777116482717
Asic1,1.7226441927009173
Chid1,1.7225897891816624
Tmem9b,1.7225567800516257
Lrfn1,1.7225242941812156
Smu1,1.7225204127682474
Fuca2,1.7224818994540094
H2-DMa,1.7224786657145972
Rnf168,1.7224452250599813
